listing_type,status,Demand %,area,zone,project_name,tenant_restriction,price,Notes,estimated mv,installment,parking/floor,bed,bath,size,furnishing,type,tenure,room_type,bath_type,anchors,image,wa_text,date_added,source_link,move_in_date,code,lelong_date
rental,rented,-,Cheras,Pudu,Skyline KL Condominium,,3300,,,,,3,2,850,Fully Furnished,Condominium,,,,LRT Pudu | LaLaport BBCC | University of Malaya | Hospital Kuala Lumpur | Mydin Pudu | KL-Seremban Highway,https://www.haniproperties.com/images/unitpic/skylineklcondominiumMAP/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Skyline KL Condominium, Pudu. Price: RM3300. Ref: MAP",5/5/2026,https://telegram.me/MarroikmalProperty/5229,Immediate,MAP,
rental,rented,-,Setapak,Setapak,Residensi Platinum Teratai,,2300,,,,,3,2,920,Fully Furnished,Condominium,,,,LRT Wangsa Maju | KL East Mall | TARUC | KPJ Ampang Puteri Specialist Hospital | AEON Wangsa Maju | DUKE Highway,https://www.haniproperties.com/images/unitpic/residensiplatinumterataiADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Platinum Teratai, Setapak. Price: RM2300. Ref: ADL",5/5/2026,https://telegram.me/adiblisting/3882,Immediate,ADL,
rental,rented,-,Puncak Alam,Puncak Alam,Puncak Alam Fasa 1 1-Storey Terrace,,1000,,,,,3,2,,Unfurnished,Terrace,,,,No | No | UiTM Puncak Alam | Hospital Al-Sultan Abdullah UiTM | ECONSAVE Alam Jaya | Guthrie Corridor Expressway,https://www.haniproperties.com/images/unitpic/puncakalamfasa11storeyterraceMMN/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Puncak Alam Fasa 1 2-Storey Terrace, Puncak Alam. Price: RM1100. Ref: MMN",5/5/2026,https://telegram.me/AniListings/3083,Immediate,MMN,
rental,rented,-,Shah Alam,i-City,i-Suite @ i-City,,1800,,,,,2,1,599,Fully Furnished,Service Residence,,,,KTM Padang Jawa | Central i-City Mall | UiTM Shah Alam | Hospital Shah Alam | AEON Bukit Raja | Federal Highway,https://www.haniproperties.com/images/unitpic/isuiteicityADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at i-Suite @ i-City, i-City. Price: RM1800. Ref: ADL",5/5/2026,https://telegram.me/adiblisting/3902,Immediate,ADL,
rental,rented,-,Shah Alam,i-City,I-SOHO @ I-City,,1500,,,,,1,1,467,Fully Furnished,Studio,,,,Central i-City Mall | UiTM Shah Alam | Columbia Asia Hospital Shah Alam | AEON Big I-City | Federal Highway,https://www.haniproperties.com/images/unitpic/isohoicityADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at I-SOHO @ I-City, i-City. Price: RM1500. Ref: ADL",5/5/2026,https://telegram.me/adiblisting/3870,Immediate,ADL,
rental,rented,-,Setapak,Setapak,Heritage Condominium,,2500,,,,,3,2,1240,Fully Furnished,Condominium,,,,LRT Wangsa Maju | KL East Mall | TARUC | Tawakal Hospital | AEON Wangsa Maju | DUKE Highway,https://www.haniproperties.com/images/unitpic/heritagecondominiumMAP/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Heritage Condominium, Setapak. Price: RM2500. Ref: MAP",5/5/2026,https://telegram.me/MarroikmalProperty/5257,Immediate,MAP,
rental,rented,-,Bukit Jalil,Sri Petaling,Endah Ria Condominium,,1900,,,,,3,2,950,Fully Furnished,Condominium,,,,LRT Sri Petaling | Endah Parade | UCSI University | HUKM | Giant Sri Petaling | MEX Highway,https://www.haniproperties.com/images/unitpic/endahriacondominiumADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Endah Ria Condominium, Sri Petaling. Price: RM1900. Ref: ADL",5/5/2026,https://telegram.me/adiblisting/3915,Immediate,ADL,
rental,rented,-,Ampang,Ampang Hilir,Astoria Ampang,,2900,,,,,3,2,888,Fully Furnished,Service Residence,,,,LRT Damai | Ampang Point | UCSI University | Ampang Puteri Specialist Hospital | Giant Ampang | MRR2,https://www.haniproperties.com/images/unitpic/astoriaampangEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Astoria Ampang, Ampang Hilir. Price: RM2900. Ref: EX",5/5/2026,https://telegram.me/RumahSewaKLSlgrBelowRM2000/25332,Immediate,EX,
rental,rented,-,Puchong,Taman Putra Perdana,Taman Putra Perdana Townhouse,,2200,,,,,3,3,1650,Partially Furnished,Townhouse,,,,Kinrara BK5 LRT | IOI Mall Puchong | No | Columbia Asia Hospital Puchong | Tesco Puchong | Lebuhraya Damansara–Puchong (LDP),https://www.haniproperties.com/images/unitpic/tamanputraperdanatownhouseMMN/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Putra Perdana Townhouse, Taman Putra Perdana. Price: RM2200. Ref: MMN",4/5/2026,https://telegram.me/AniListings/1760,After 15 May,MMN,
rental,rented,-,Kajang,Kajang,Nexus @ Kajang Station,,1900,,,,,4,2,1100,Unfurnished,Service Residence,,,,MRT Kajang | AEON Kajang | UKM Bangi | Hospital Kajang | AEON Big Kajang | SILK,https://www.haniproperties.com/images/unitpic/nexuskajangstationNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Nexus @ Kajang Station, Kajang. Price: RM1900. Ref: NS",4/5/2026,https://telegram.me/rumahsewajualbelikldanselangor/10326,Immediate,NS,
rental,rented,-,Sepang,Salak Perdana,Greenwood Seraya,,1800,,,,,4,3,1291,Partially Furnished,Townhouse,,,,ERL Salak Tinggi | Hospital Putrajaya | AEON Big Putrajaya | ELITE,https://www.haniproperties.com/images/unitpic/greenwoodserayaNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Greenwood Seraya, Salak Perdana. Price: RM1800. Ref: NS",4/5/2026,https://telegram.me/rumahsewajualbelikldanselangor/10297,Immediate,NS,
rental,rented,-,Klang,Bandar Bukit Raja,Bandar Bukit Raja 1.5-Storey Terrace,,1500,,,,,3,2,1300,Partially Furnished,Terrace,,,,AEON Bukit Raja | Columbia Asia Hospital Klang | AEON Big Bukit Raja | KESAS Highway,https://www.haniproperties.com/images/unitpic/bandarbukitraja15storeyterraceNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Bandar Bukit Raja 1.5-Storey Terrace, Bandar Bukit Raja. Price: RM1500. Ref: NS",4/5/2026,https://telegram.me/rumahsewajualbelikldanselangor/9860,1/6/2001,NS,
subsale,booked,-,Kuala Lumpur,"Bandar Sri Permaisuri, Cheras",Residensi Putra Suria,,320000,320000,,1459,,3,2,748,,Apartment,Leasehold,,,LRT Cheras | SMK/SK Seri Permaisuri | HUKM Hospital,https://www.haniproperties.com/images/unitpic/residensiputrasuriaEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Residensi Putra Suria, Bandar Sri Permaisuri, Cheras. Price: RM320000. Ref: EXP",3/5/2026,https://telegram.me/extremeproperty_listing/17297,,EXP,
rental,rented,-,Kajang,Taman Bukit Mahkota,Taman Bukit Mahkota 2-Storey Terrace,,1700,,,,,4,3,1500,Partially Furnished,Terrace,,,,KTM Kajang | AEON Kajang | UKM | Hospital Kajang | Mydin Kajang | LEKAS,https://www.haniproperties.com/images/unitpic/tamanbukitmahkota2storeyterraceEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Bukit Mahkota 2-Storey Terrace, Taman Bukit Mahkota. Price: RM1700. Ref: EX",2/5/2026,https://telegram.me/RumahSewaKLSlgrBelowRM2000/25187,Immediate,EX,
rental,rented,-,Shah Alam,Shah Alam,Sri Alam Condo,,4700,,,,,6,6,2959,Fully Furnished,Condominium,,,,KTM Shah Alam (~5km) | AEON Shah Alam (~6km) | UiTM Shah Alam (~6km) | Hospital Shah Alam (~5km) | Giant Shah Alam (~5km) | KESAS (~3km),https://www.haniproperties.com/images/unitpic/srialamcondoDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Sri Alam Condo, Shah Alam. Price: RM4700. Ref: DPM",2/5/2026,https://telegram.me/DeePropmall/1863,Immediate,DPM,
rental,rented,-,Kuala Lumpur,Taman Melawati,Saville Melawati Residence,,1800,,,,,3,2,980,Unfurnished,Condominium,,,,Wangsa Maju LRT | Melawati Mall | UIAM | Hospital Ampang | AEON Big Melawati | DUKE,https://www.haniproperties.com/images/unitpic/savillemelawatiresidenceEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Saville Melawati Residence, Taman Melawati. Price: RM1800. Ref: EX",2/5/2026,https://telegram.me/RumahSewaKLSlgrBelowRM2000/25177,Immediate,EX,
rental,rented,-,Nilai,Nilai,MesaHill,,1200,,,,,2,1,650,Fully Furnished,Service Residence,,,,KTM Nilai | Terminal Nilai | USIM / INTI International University | No | Mydin Nilai | LEKAS,https://www.haniproperties.com/images/unitpic/mesahillDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at MesaHill, Nilai. Price: RM1200. Ref: DPM",2/5/2026,https://telegram.me/DeePropmall/1887,Immediate,DPM,
rental,rented,-,Kuala Lumpur,Sri Hartamas,Dorsett Residence,,2200,,,,,0,0,560,Partially Furnished,Studio,,,,Semantan MRT | Publika Shopping Gallery | No | KPJ Damansara Specialist | Village Grocer | Sprint Highway,https://www.haniproperties.com/images/unitpic/dorsettresidenceADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Dorsett Residence, Sri Hartamas. Price: RM2200. Ref: ADL",2/5/2026,https://telegram.me/adiblisting/3652,Immediate,ADL,
rental,rented,-,Nilai,Nilai,Desa Palma,,1100,,,,,3,2,828,Fully Furnished,Apartment,,,,KTM Nilai (~2km) | Terminal Nilai (~3km) | INTI International University Nilai (~2km) | Aurelius Specialist Hospital Nilai (~2km) | Mydin Nilai (~3km) | LEKAS (~2km),https://www.haniproperties.com/images/unitpic/desapalmaDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Desa Palma, Nilai. Price: RM1100. Ref: DPM",2/5/2026,https://telegram.me/DeePropmall/1893,Immediate,DPM,
rental,rented,-,Nilai,Nilai,Desa Palma,,1100,,,,,3,2,828,Fully Furnished,Apartment,,,,KTM Nilai (~2km) | Terminal Nilai (~3km) | INTI International University Nilai (~2km) | Aurelius Specialist Hospital Nilai (~2km) | Mydin Nilai (~3km) | LEKAS (~2km),https://www.haniproperties.com/images/unitpic/desapalmaDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Desa Palma, Nilai. Price: RM1100. Ref: DPM",2/5/2026,https://telegram.me/DeePropmall/1900,Immediate,DPM,
rental,rented,-,Nilai,Nilai,Desa Palma,,1100,,,,,3,2,828,Fully Furnished,Apartment,,,,KTM Nilai (~2km) | Terminal Nilai (~3km) | INTI International University Nilai (~2km) | Aurelius Specialist Hospital Nilai (~2km) | Mydin Nilai (~3km) | LEKAS (~2km),https://www.haniproperties.com/images/unitpic/desapalmaDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Desa Palma, Nilai. Price: RM1100. Ref: DPM",2/5/2026,https://telegram.me/DeePropmall/1906,Immediate,DPM,
rental,rented,-,Nilai,Nilai,Desa Palma,,1100,,,,,3,2,828,Fully Furnished,Apartment,,,,KTM Nilai (~2km) | Terminal Nilai (~3km) | INTI International University Nilai (~2km) | Aurelius Specialist Hospital Nilai (~2km) | Mydin Nilai (~3km) | LEKAS (~2km),https://www.haniproperties.com/images/unitpic/desapalmaDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Desa Palma, Nilai. Price: RM1100. Ref: DPM",2/5/2026,https://telegram.me/DeePropmall/1912,Immediate,DPM,
rental,rented,-,Setapak,Danau Kota,Danau Kota Suite,,2400,,,,,3,2,969,Fully Furnished,Condominium,,,,AEON Big Danau Kota | TAR UMT | Giant Setapak Sentral | MRR2,https://www.haniproperties.com/images/unitpic/danaukotasuiteEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Danau Kota Suite, Danau Kota. Price: RM2400. Ref: EX",2/5/2026,https://telegram.me/RumahSewaKLSlgrBelowRM2000/25232,Immediate,EX,
rental,rented,-,Sepang,Kota Warisan,Acacia Residences,,1400,,,,,3,2,1000,Fully Furnished,Condominium,,,,Econsave Kota Warisan | ELITE Highway,https://www.haniproperties.com/images/unitpic/acaciaresidencesNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Acacia Residences, Kota Warisan. Price: RM1400. Ref: NS",2/5/2026,https://telegram.me/rumahsewajualbelikldanselangor/10273,Immediate,NS,
rental,rented,-,Kuala Lumpur,Segambut,Antah Tower,,3900,,,,,3,3,1625,Partially Furnished,Condominium,,,,Segambut KTM | 1 Mont Kiara | No | KPJ Damansara Specialist | No | SPRINT Highway,https://www.haniproperties.com/images/unitpic/antahtowerEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Antah Tower, Segambut. Price: RM3900. Ref: EX",27/4/2026,https://telegram.me/RumahSewaKLSlgrBelowRM2000/25115,Immediate,EX,
rental,rented,-,Cheras,Cheras,You City 3,,3300,,,,,4,2,1033,Fully Furnished,Service Residence,,,,MRT Taman Suntex | Cheras Leisure Mall | UTAR Cheras | Hospital Cheras | AEON Big Cheras Selatan | SUKE Highway,https://www.haniproperties.com/images/unitpic/youcity3ADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at You City 3, Cheras. Price: RM3300. Ref: ADL",26/4/2026,https://telegram.me/adiblisting/3373,Immediate,ADL,
rental,rented,-,Petaling Jaya / Damansara,Damansara Damai,Suria Damansara,,2800,,,,,4,2,1832,Partially Furnished,Condominium,,,,LRT Lembah Subang | Paradigm Mall | No | Kelana Jaya Medical Centre | No | NKVE,https://www.haniproperties.com/images/unitpic/suriadamansaraHF/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Suria Damansara, Damansara Damai. Price: RM2800. Ref: HF",26/4/2026,https://telegram.me/iqalisting/2598,Immediate,HF,
rental,rented,-,Sentul,Sentul,Sky Meridien,,2500,,,,,2,2,800,Partially Furnished,Service Residence,,,,Sentul LRT | Sunway Putra Mall | No | KPJ Tawakkal Specialist Hospital | No | DUKE Highway,https://www.haniproperties.com/images/unitpic/skymeridienFPR/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Sky Meridien, Sentul. Price: RM2500. Ref: FPR",26/4/2026,https://telegram.me/fathurpropertyrental/25687,Immediate,FPR,
rental,rented,-,Kuala Lumpur,Taman Desa,Tiara Faber,,2100,,,,,3,2,1250,Partially Furnished,Condominium,,,,KTM Mid Valley | Mid Valley Megamall | No | Hospital Universiti Kuala Lumpur | Giant Kuchai Lama | Federal Highway,https://www.haniproperties.com/images/unitpic/tiarafaberADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Tiara Faber, Taman Desa. Price: RM2100. Ref: ADL",24/4/2026,https://telegram.me/adiblisting/3347,Immediate,ADL,
rental,rented,-,Kuala Lumpur,Dutamas,Residensi Dahlia,,1950,,,,,3,2,900,Partially Furnished,Condominium,,,,Segambut KTM | Publika Shopping Gallery | HELP University | Pantai Hospital KL | Village Grocer | DUKE Highway,https://www.haniproperties.com/images/unitpic/residensidahliaADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Dahlia, Dutamas. Price: RM1950. Ref: ADL",23/4/2026,https://telegram.me/adiblisting/3188,Immediate,ADL,
rental,rented,-,Subang Jaya,SS15,Paisley Serviced Residences,,2000,,,,,1,1,601,Fully Furnished,Service Residence,,,,KTM Batu Tiga | Empire Shopping Gallery | Taylor's University | Subang Jaya Medical Centre | AEON BIG | Federal Highway,https://www.haniproperties.com/images/unitpic/paisleyservicedresidencesADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Paisley Serviced Residences, SS15. Price: RM2000. Ref: ADL",23/4/2026,https://telegram.me/adiblisting/3231,26/5/2026,ADL,
rental,rented,-,Cheras,Pudu,Continew Condominium,,1900,,,,,1,1,550,Fully Furnished,Condominium,,,,MRT Chan Sow Lin | MyTown Shopping Centre | UCSI University | Hospital Kuala Lumpur | AEON Big Cheras Selatan | AKLEH,https://www.haniproperties.com/images/unitpic/continewcondominiumNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Continew Condominium, Pudu. Price: RM1900. Ref: NS",23/4/2026,https://telegram.me/rumahsewajualbelikldanselangor/10172,Immediate,NS,
rental,rented,-,Cheras,Taman Suntex,You City III,,2800,,,,,3,2,893,Fully Furnished,Apartment,,,,MRT Taman Suntex | You City Retail Mall | No | Columbia Asia Hospital Cheras | No | SUKE,https://www.haniproperties.com/images/unitpic/youcityiiiADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at You City III, Taman Suntex. Price: RM2800. Ref: ADL",22/4/2026,https://telegram.me/adiblisting/3096,Immediate,ADL,
rental,rented,-,Kuala Lumpur,Dutamas,Residensi Dutamas Dahlia,,2000,,,,,3,2,900,Partially Furnished,Apartment,,,,Semantan MRT | Publika | No | No | No | DUKE,https://www.haniproperties.com/images/unitpic/residensidutamasdahliaLRH/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Dutamas Dahlia, Dutamas. Price: RM2000. Ref: LRH",22/4/2026,https://telegram.me/listingrentalhaikalayu/944,Immediate,LRH,
rental,rented,-,Kajang,Taman Universiti,Puncak Hijauan,,1400,,,,,3,2,1002,Partially Furnished,Apartment,,,,KTM UKM (~1.5km) | Bangi Gateway Mall (~4.8km) | UKM (~3.2km) | Hospital Kajang (~8.9km) | Econsave Bangi | SILK Highway,https://www.haniproperties.com/images/unitpic/puncakhijauanNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Puncak Hijauan, Taman Universiti. Price: RM1400. Ref: NS",22/4/2026,https://telegram.me/rumahsewajualbelikldanselangor/10076,Immediate,NS,
rental,rented,-,Kuala Lumpur,Keramat,Platinum Splendor Residensi Semarak,,2400,,,,,4,2,1184,Partially Furnished,Condominium,,,,Setiawangsa LRT | Wangsa Walk Mall | UTM Kuala Lumpur | Institut Jantung Negara | No | DUKE,https://www.haniproperties.com/images/unitpic/platinumsplendorresidensisemarakADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Platinum Splendor Residensi Semarak, Keramat. Price: RM2400. Ref: ADL",22/4/2026,https://telegram.me/adiblisting/3049,1/5/2026,ADL,
rental,rented,-,Bangi,Bandar Baru Bangi,Ostia Bangi Business Avenue,,8000,,,,,0,2,1507,Unfurnished,Service Residence,,,,KTM Bangi | AEON Bangi | Kolej Poly-Tech MARA Bangi | Hospital Pakar An-Nur | No | LEKAS,https://www.haniproperties.com/images/unitpic/ostiabangibusinessavenueLRH/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Ostia Bangi Business Avenue, Bandar Baru Bangi. Price: RM8000. Ref: LRH",22/4/2026,https://telegram.me/listingrentalhaikalayu/933,1/6/2026,LRH,
rental,rented,-,Seri Kembangan,Putra Permai,Meta Residence,,2700,,,,,3,2,864,Fully Furnished,Condominium,,,,MRT Putra Permai | AEON Equine Park | No | No | Giant | MEX,https://www.haniproperties.com/images/unitpic/metaresidenceLRH/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Meta Residence, Putra Permai. Price: RM2700. Ref: LRH",22/4/2026,https://telegram.me/listingrentalhaikalayu/856,Immediate,LRH,
rental,rented,-,Selayang,Selayang,Lakepark Residence,,3000,,,,,4,2,1538,Fully Furnished,Condominium,,,,Batu Caves KTM | Selayang Mall | No | Hospital Selayang | No | LATAR,https://www.haniproperties.com/images/unitpic/lakeparkresidenceADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Lakepark Residence, Selayang. Price: RM3000. Ref: ADL",22/4/2026,https://telegram.me/adiblisting/3152,Immediate,ADL,
rental,rented,-,Ampang,Ampang,Impiana On The Waterfront Condominium,,9000,,,,,4,5,3530,Fully Furnished,Condominium,,,,Ampang Park LRT | The Elements @ Ampang | No | Ampang Puteri Specialist Hospital | No | AKLEH,https://www.haniproperties.com/images/unitpic/impianaonthewaterfrontcondominiumLRH/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Impiana On The Waterfront Condominium, Ampang. Price: RM9000. Ref: LRH",22/4/2026,https://telegram.me/listingrentalhaikalayu/890,Immediate,LRH,
rental,rented,-,Sepang,Salak Tinggi,Ehsan Residence,,1650,,,,,4,2,1100,Fully Furnished,Condominium,,,,Salak Tinggi KTM | Mitsui Outlet Park KLIA | Nilai University | No | Giant Nilai | ELITE Highway,https://www.haniproperties.com/images/unitpic/ehsanresidenceNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Ehsan Residence, Salak Tinggi. Price: RM1650. Ref: NS",22/4/2026,https://telegram.me/rumahsewajualbelikldanselangor/10055,Immediate,NS,
rental,rented,-,Bangi,Southville City,Cerrado,,1600,,,,,2,1,656,Fully Furnished,Condominium,,,,KTM Bangi | The Mines Shopping Mall | UKM | Hospital Canselor Tuanku Muhriz | Giant Bangi | LEKAS,https://www.haniproperties.com/images/unitpic/cerradoSJH/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Cerrado, Southville City. Price: RM1600. Ref: SJH",22/4/2026,https://telegram.me/sjhartanah/267,Immediate,SJH,
rental,rented,-,Shah Alam,Subang Bestari,Apartment Ruby,,1600,,,,,3,2,1100,Partially Furnished,Apartment,,,,Kwasa Damansara MRT (~6.1km) | AEON Mall Shah Alam | HELP University | Hospital Sungai Buloh | Mydin Subang Bestari | Guthrie Corridor Expressway,https://www.haniproperties.com/images/unitpic/apartmentrubyNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Apartment Ruby, Subang Bestari. Price: RM1600. Ref: NS",22/4/2026,https://telegram.me/rumahsewajualbelikldanselangor/10110,Immediate,NS,
rental,rented,-,Kajang,Taman Universiti,Vista Hijauan,,1400,,,,,3,2,1007,Unfurnished,Apartment,,,,KTM UKM | Bangi Gateway | UKM | Hospital Kajang | Econsave Bangi | LEKAS Highway,https://www.haniproperties.com/images/unitpic/vistahijauanNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Vista Hijauan, Taman Universiti. Price: RM1400. Ref: NS",21/4/2026,https://telegram.me/rumahsewajualbelikldanselangor/6513,Immediate,NS,
rental,rented,-,Kajang,Semenyih,Acacia Semenyih Apartment,,1200,,,,,3,2,1000,Partially Furnished,Apartment,,,,Ecohill Walk | Lotus's Semenyih | LEKAS Highway,https://www.haniproperties.com/images/unitpic/acaciasemenyihapartmentNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Acacia Semenyih Apartment, Semenyih. Price: RM1200. Ref: NS",21/4/2026,https://telegram.me/rumahsewajualbelikldanselangor/10015,Immediate,NS,
